dff	machine_status	job_id	machine_id	created_at	updated_at	total_run_time	total_cutting_time	run_time	feed_rate	cutting_speed	spindle_speed	spindle_load	axis_load	axis_name	programe_number	programe_description	run_second
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:23:53 UTC	2017-08-06 03:23:53 UTC	1747	737780	4	150	1799					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:23:57 UTC	2017-08-06 03:23:57 UTC	1747	737780	4	24000	2					143		"
27	3		16	2017-08-06 03:24:02 UTC	2017-08-06 03:24:02 UTC	1747	737780	4	0	0					143		
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:24:06 UTC	2017-08-06 03:24:06 UTC	1748	737780	4	0	0					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:24:10 UTC	2017-08-06 03:24:10 UTC	1748	737780	5	24000	2400					143		"
27	3		16	2017-08-06 03:24:14 UTC	2017-08-06 03:24:14 UTC	1748	737780	5	400	2401					143		
27	3		16	2017-08-06 03:24:19 UTC	2017-08-06 03:24:19 UTC	1748	737780	5	400	2400					143		
27	3		16	2017-08-06 03:24:23 UTC	2017-08-06 03:24:23 UTC	1748	737780	5	200	2401					143		
27	3		16	2017-08-06 03:24:27 UTC	2017-08-06 03:24:27 UTC	1748	737780	5	400	2400					143		
27	3		16	2017-08-06 03:24:31 UTC	2017-08-06 03:24:31 UTC	1748	737780	5	400	2400					143		
27	3		16	2017-08-06 03:24:35 UTC	2017-08-06 03:24:35 UTC	1748	737780	5	400	2401					143		
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:24:40 UTC	2017-08-06 03:24:40 UTC	1748	737780	5	11761	2401					143		"
27	3		16	2017-08-06 03:24:44 UTC	2017-08-06 03:24:44 UTC	1748	737780	5	400	2401					143		
27	3		16	2017-08-06 03:24:48 UTC	2017-08-06 03:24:48 UTC	1748	737780	5	400	2401					143		
27	3		16	2017-08-06 03:24:52 UTC	2017-08-06 03:24:52 UTC	1748	737781	5	200	2401					143		
27	3		16	2017-08-06 03:24:57 UTC	2017-08-06 03:24:57 UTC	1748	737781	5	400	2400					143		
27	3		16	2017-08-06 03:25:01 UTC	2017-08-06 03:25:01 UTC	1748	737781	5	400	2400					143		
27	3		16	2017-08-06 03:25:05 UTC	2017-08-06 03:25:05 UTC	1749	737781	5	400	2401					143		
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:25:10 UTC	2017-08-06 03:25:10 UTC	1749	737781	5	24000	4					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:25:14 UTC	2017-08-06 03:25:14 UTC	1749	737781	6	0	506					143		"
27	3		16	2017-08-06 03:25:18 UTC	2017-08-06 03:25:18 UTC	1749	737781	6	400	2401					143		
27	3		16	2017-08-06 03:25:22 UTC	2017-08-06 03:25:22 UTC	1749	737781	6	400	2401					143		
27	3		16	2017-08-06 03:25:27 UTC	2017-08-06 03:25:27 UTC	1749	737781	6	200	2401					143		
27	3		16	2017-08-06 03:25:31 UTC	2017-08-06 03:25:31 UTC	1749	737781	6	400	2400					143		
27	3		16	2017-08-06 03:25:35 UTC	2017-08-06 03:25:35 UTC	1749	737781	6	400	2401					143		
27	3		16	2017-08-06 03:25:39 UTC	2017-08-06 03:25:39 UTC	1749	737781	6	400	2400					143		
27	3		16	2017-08-06 03:25:43 UTC	2017-08-06 03:25:43 UTC	1749	737781	6	400	2401					143		
27	3		16	2017-08-06 03:25:47 UTC	2017-08-06 03:25:47 UTC	1749	737781	6	400	2401					143		
27	3		16	2017-08-06 03:25:51 UTC	2017-08-06 03:25:51 UTC	1749	737781	6	400	2400					143		
27	3		16	2017-08-06 03:25:55 UTC	2017-08-06 03:25:55 UTC	1749	737781	6	200	2400					143		
27	3		16	2017-08-06 03:25:59 UTC	2017-08-06 03:25:59 UTC	1749	737781	6	200	2400					143		
27	3		16	2017-08-06 03:26:04 UTC	2017-08-06 03:26:04 UTC	1749	737782	6	400	2400					143		
27	3		16	2017-08-06 03:26:08 UTC	2017-08-06 03:26:08 UTC	1750	737782	6	400	2401					143		
27	3		16	2017-08-06 03:26:12 UTC	2017-08-06 03:26:12 UTC	1750	737782	7	400	2400					143		
27	3		16	2017-08-06 03:26:16 UTC	2017-08-06 03:26:16 UTC	1750	737782	7	33941	0					143		
27	3		16	2017-08-06 03:26:20 UTC	2017-08-06 03:26:20 UTC	1750	737782	7	0	0					143		
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:26:24 UTC	2017-08-06 03:26:24 UTC	1750	737782	7	25252	2500					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:26:28 UTC	2017-08-06 03:26:28 UTC	1750	737782	7	350	2499					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:26:32 UTC	2017-08-06 03:26:32 UTC	1750	737782	7	350	2500					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:26:36 UTC	2017-08-06 03:26:36 UTC	1750	737782	7	24000	2500					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:26:40 UTC	2017-08-06 03:26:40 UTC	1750	737782	7	350	2500					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:26:45 UTC	2017-08-06 03:26:45 UTC	1750	737782	7	350	2499					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:26:49 UTC	2017-08-06 03:26:49 UTC	1750	737782	7	0	0					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:26:53 UTC	2017-08-06 03:26:53 UTC	1750	737782	7	24000	2499					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:26:58 UTC	2017-08-06 03:26:58 UTC	1750	737782	7	350	2500					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:27:02 UTC	2017-08-06 03:27:02 UTC	1750	737782	7	350	2500					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:27:06 UTC	2017-08-06 03:27:06 UTC	1751	737782	7	350	2500					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:27:10 UTC	2017-08-06 03:27:10 UTC	1751	737782	7	350	2500					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:27:14 UTC	2017-08-06 03:27:14 UTC	1751	737782	8	0	2500					143		"
27	3		16	2017-08-06 03:27:18 UTC	2017-08-06 03:27:18 UTC	1751	737782	8	0	0					143		
27	3		16	2017-08-06 03:27:22 UTC	2017-08-06 03:27:22 UTC	1751	737782	8	0	0					143		
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:27:26 UTC	2017-08-06 03:27:26 UTC	1751	737782	8	26628	481					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:27:31 UTC	2017-08-06 03:27:31 UTC	1751	737782	8	135	480					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:27:35 UTC	2017-08-06 03:27:35 UTC	1751	737782	8	135	480					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:27:39 UTC	2017-08-06 03:27:39 UTC	1751	737782	8	2000	480					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:27:43 UTC	2017-08-06 03:27:43 UTC	1751	737782	8	135	480					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:27:48 UTC	2017-08-06 03:27:48 UTC	1751	737783	8	135	481					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:28:22 UTC	2017-08-06 03:28:22 UTC	1752	737783	8	2000	481					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:28:27 UTC	2017-08-06 03:28:27 UTC	1752	737783	9	135	481					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:28:32 UTC	2017-08-06 03:28:32 UTC	1752	737783	9	135	481					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:28:36 UTC	2017-08-06 03:28:36 UTC	1752	737783	9	2000	0					143		"
27	3		16	2017-08-06 03:28:40 UTC	2017-08-06 03:28:40 UTC	1752	737783	9	33941	0					143		
27	3		16	2017-08-06 03:28:44 UTC	2017-08-06 03:28:44 UTC	1752	737783	9	0	0					143		
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:28:49 UTC	2017-08-06 03:28:49 UTC	1752	737783	9	24000	1199					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:28:53 UTC	2017-08-06 03:28:53 UTC	1752	737783	9	120	1199					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:28:58 UTC	2017-08-06 03:28:58 UTC	1752	737783	9	24000	0					143		"
27	1		16	2017-08-06 03:29:02 UTC	2017-08-06 03:29:02 UTC	1752	737783	9	0	0					143		
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:29:06 UTC	2017-08-06 03:29:06 UTC	1752	737783	9	120	1200					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:29:11 UTC	2017-08-06 03:29:11 UTC	1752	737783	9	120	1199					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:29:15 UTC	2017-08-06 03:29:15 UTC	1752	737783	9	120	1199					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:29:20 UTC	2017-08-06 03:29:20 UTC	1752	737783	9	120	1199					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:29:24 UTC	2017-08-06 03:29:24 UTC	1753	737783	9	120	1199					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:29:28 UTC	2017-08-06 03:29:28 UTC	1753	737784	10	120	1199					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:29:33 UTC	2017-08-06 03:29:33 UTC	1753	737784	10	2000	0					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:29:37 UTC	2017-08-06 03:29:37 UTC	1753	737784	10	2000	1199					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:29:41 UTC	2017-08-06 03:29:41 UTC	1753	737784	10	120	1199					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:29:45 UTC	2017-08-06 03:29:45 UTC	1753	737784	10	120	1199					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:29:50 UTC	2017-08-06 03:29:50 UTC	1753	737784	10	2000	1199					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:29:54 UTC	2017-08-06 03:29:54 UTC	1753	737784	10	120	1199					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:29:58 UTC	2017-08-06 03:29:58 UTC	1753	737784	10	120	1199					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:30:03 UTC	2017-08-06 03:30:03 UTC	1753	737784	10	0	1096					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:30:07 UTC	2017-08-06 03:30:07 UTC	1753	737784	10	10286	0					143		"
27	3		16	2017-08-06 03:30:12 UTC	2017-08-06 03:30:12 UTC	1753	737784	10	0	0					143		
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:30:16 UTC	2017-08-06 03:30:16 UTC	1753	737784	10	26628	1000					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:30:21 UTC	2017-08-06 03:30:21 UTC	1754	737784	10	2000	1000					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:30:25 UTC	2017-08-06 03:30:25 UTC	1754	737784	10	2000	1000					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:30:30 UTC	2017-08-06 03:30:30 UTC	1754	737784	11	1509	1000					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:30:34 UTC	2017-08-06 03:30:34 UTC	1754	737784	11	750	1000					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:30:39 UTC	2017-08-06 03:30:39 UTC	1754	737784	11	24000	1000					143		"
27	3		16	2017-08-06 03:30:43 UTC	2017-08-06 03:30:43 UTC	1754	737784	11	0	0					143		
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:30:48 UTC	2017-08-06 03:30:48 UTC	1754	737784	11	26722	1199					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:30:52 UTC	2017-08-06 03:30:52 UTC	1754	737784	11	24000	1134					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:30:57 UTC	2017-08-06 03:30:57 UTC	1754	737784	11	10286	1200					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:31:01 UTC	2017-08-06 03:31:01 UTC	1754	737784	11	0	0					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:31:05 UTC	2017-08-06 03:31:05 UTC	1754	737784	11	0	1199					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:31:10 UTC	2017-08-06 03:31:10 UTC	1754	737784	11	24000	1199					143		"
27	3		16	2017-08-06 03:31:15 UTC	2017-08-06 03:31:15 UTC	1754	737784	11	0	0					143		
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:31:19 UTC	2017-08-06 03:31:19 UTC	1754	737784	11	30928	2207					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:31:23 UTC	2017-08-06 03:31:23 UTC	1755	737784	11	250	2199					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:31:28 UTC	2017-08-06 03:31:28 UTC	1755	737785	12	24000	2200					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:31:32 UTC	2017-08-06 03:31:32 UTC	1755	737785	12	250	2200					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:31:36 UTC	2017-08-06 03:31:36 UTC	1755	737785	12	250	2199					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:31:40 UTC	2017-08-06 03:31:40 UTC	1755	737785	12	0	0					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:31:45 UTC	2017-08-06 03:31:45 UTC	1755	737785	12	250	2199					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:31:49 UTC	2017-08-06 03:31:49 UTC	1755	737785	12	250	2200					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:31:53 UTC	2017-08-06 03:31:53 UTC	1755	737785	12	0	2200					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:31:58 UTC	2017-08-06 03:31:58 UTC	1755	737785	12	250	2199					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:32:02 UTC	2017-08-06 03:32:02 UTC	1755	737785	12	0	0					143		"
27	3		16	2017-08-06 03:32:07 UTC	2017-08-06 03:32:07 UTC	1755	737785	12	0	0					143		
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:32:11 UTC	2017-08-06 03:32:11 UTC	1755	737785	12	0	0					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:32:15 UTC	2017-08-06 03:32:15 UTC	1755	737785	12	160	200					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:32:19 UTC	2017-08-06 03:32:19 UTC	1755	737785	12	160	200					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:32:24 UTC	2017-08-06 03:32:24 UTC	1756	737785	12	160	200					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:32:28 UTC	2017-08-06 03:32:28 UTC	1756	737785	13	160	200					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:32:32 UTC	2017-08-06 03:32:32 UTC	1756	737785	13	0	0					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:32:37 UTC	2017-08-06 03:32:37 UTC	1756	737785	13	160	200					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:32:41 UTC	2017-08-06 03:32:41 UTC	1756	737785	13	160	200					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:32:46 UTC	2017-08-06 03:32:46 UTC	1756	737785	13	160	200					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:32:50 UTC	2017-08-06 03:32:50 UTC	1756	737785	13	160	200					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:32:55 UTC	2017-08-06 03:32:55 UTC	1756	737785	13	0	0					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:32:59 UTC	2017-08-06 03:32:59 UTC	1756	737785	13	24000	0					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:33:03 UTC	2017-08-06 03:33:03 UTC	1756	737786	13	160	200					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:33:07 UTC	2017-08-06 03:33:07 UTC	1756	737786	13	160	200					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:33:11 UTC	2017-08-06 03:33:11 UTC	1756	737786	13	160	200					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:33:16 UTC	2017-08-06 03:33:16 UTC	1756	737786	13	160	200					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:33:21 UTC	2017-08-06 03:33:21 UTC	1757	737786	13	0	0					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:33:25 UTC	2017-08-06 03:33:25 UTC	1757	737786	13	160	200					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:33:29 UTC	2017-08-06 03:33:29 UTC	1757	737786	14	160	200					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:33:33 UTC	2017-08-06 03:33:33 UTC	1757	737786	14	160	200					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:33:38 UTC	2017-08-06 03:33:38 UTC	1757	737786	14	160	200					143		"
27	3		16	2017-08-06 03:33:45 UTC	2017-08-06 03:33:45 UTC	1757	737786	14	0	0					143		
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:33:50 UTC	2017-08-06 03:33:50 UTC	1757	737786	14	350	1998					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:33:55 UTC	2017-08-06 03:33:55 UTC	1757	737786	14	24000	0					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:33:59 UTC	2017-08-06 03:33:59 UTC	1757	737786	14	350	1998					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:34:03 UTC	2017-08-06 03:34:03 UTC	1757	737786	14	3429	1998					143		"
27	3		16	2017-08-06 03:34:08 UTC	2017-08-06 03:34:08 UTC	1757	737786	14	0	0					143		
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:34:12 UTC	2017-08-06 03:34:12 UTC	1757	737786	14	0	1799					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:34:16 UTC	2017-08-06 03:34:16 UTC	1757	737786	14	10714	1799					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:34:20 UTC	2017-08-06 03:34:20 UTC	1758	737786	14	0	1800					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:34:24 UTC	2017-08-06 03:34:24 UTC	1758	737786	14	220	1799					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:34:29 UTC	2017-08-06 03:34:29 UTC	1758	737786	15	10286	1798					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:34:33 UTC	2017-08-06 03:34:33 UTC	1758	737786	15	220	1799					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:34:37 UTC	2017-08-06 03:34:37 UTC	1758	737786	15	220	1799					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:34:41 UTC	2017-08-06 03:34:41 UTC	1758	737786	15	220	1799					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:34:46 UTC	2017-08-06 03:34:46 UTC	1758	737787	15	0	0					143		"
27	3		16	2017-08-06 03:34:50 UTC	2017-08-06 03:34:50 UTC	1758	737787	15	0	0					143		
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:34:54 UTC	2017-08-06 03:34:54 UTC	1758	737787	15	300	1199					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:34:59 UTC	2017-08-06 03:34:59 UTC	1758	737787	15	0	4					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:35:03 UTC	2017-08-06 03:35:03 UTC	1758	737787	15	300	1199					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:35:07 UTC	2017-08-06 03:35:07 UTC	1758	737787	15	0	1199					143		"
27	3		16	2017-08-06 03:35:11 UTC	2017-08-06 03:35:11 UTC	1758	737787	15	0	0					143		
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:35:16 UTC	2017-08-06 03:35:16 UTC	1758	737787	15	0	0					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:35:21 UTC	2017-08-06 03:35:21 UTC	1759	737787	15	300	2199					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:35:25 UTC	2017-08-06 03:35:25 UTC	1759	737787	15	5261	2199					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:35:30 UTC	2017-08-06 03:35:30 UTC	1759	737787	16	300	2199					143		"
27	3		16	2017-08-06 03:35:34 UTC	2017-08-06 03:35:34 UTC	1759	737787	16	24000	0					143		
27	3		16	2017-08-06 03:35:38 UTC	2017-08-06 03:35:38 UTC	1759	737787	16	0	0					143		
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:35:42 UTC	2017-08-06 03:35:42 UTC	1759	737787	16	17143	2200					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:35:47 UTC	2017-08-06 03:35:47 UTC	1759	737787	16	0	2199					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:35:51 UTC	2017-08-06 03:35:51 UTC	1759	737787	16	300	2199					143		"
27	3		16	2017-08-06 03:35:56 UTC	2017-08-06 03:35:56 UTC	1759	737787	16	0	1					143		
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:36:00 UTC	2017-08-06 03:36:00 UTC	1759	737787	16	0	4					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:36:05 UTC	2017-08-06 03:36:05 UTC	1759	737787	16	400	2000					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:36:09 UTC	2017-08-06 03:36:09 UTC	1759	737787	16	400	2000					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:36:13 UTC	2017-08-06 03:36:13 UTC	1759	737787	16	24658	1452					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:36:17 UTC	2017-08-06 03:36:17 UTC	1759	737787	16	0	3					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:36:21 UTC	2017-08-06 03:36:21 UTC	1760	737787	16	0	1500					143		"
27	3		16	2017-08-06 03:36:25 UTC	2017-08-06 03:36:25 UTC	1760	737787	16	0	0					143		
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:36:29 UTC	2017-08-06 03:36:29 UTC	1760	737787	17	0	0					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:36:34 UTC	2017-08-06 03:36:34 UTC	1760	737787	17	750	500					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:36:38 UTC	2017-08-06 03:36:38 UTC	1760	737787	17	0	1					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:36:43 UTC	2017-08-06 03:36:43 UTC	1760	737787	17	0	0					143		"
27	3		16	2017-08-06 03:36:48 UTC	2017-08-06 03:36:48 UTC	1760	737787	17	0	0					143		
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:36:52 UTC	2017-08-06 03:36:52 UTC	1760	737787	17	0	0					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:36:57 UTC	2017-08-06 03:36:57 UTC	1760	737787	17	201	189					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:37:01 UTC	2017-08-06 03:37:01 UTC	1760	737787	17	201	189					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:37:05 UTC	2017-08-06 03:37:05 UTC	1760	737787	17	0	0					143		"
"27	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-06 03:37:10 UTC	2017-08-06 03:37:10 UTC	1760	737787	17	0	0					143		"
"27	3	"""
